0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.515644686563054474e-03 6.173760087052863486e-05 1.060973670662854890e-03 1.954210961135150262e-03 2.676138024169238006e-03 3.313233331254924596e-03 3.885331616271418126e-03 4.415221031928902654e-03 4.913974569037406377e-03 5.389947711557860344e-03 5.848505309956953703e-03 6.293613160660690466e-03 6.728187524904711767e-03 7.154487955407837219e-03 7.574293990259778862e-03 7.989037307028072285e-03 8.399882029334797620e-03 8.807782475500762140e-03 9.213524063036040643e-03 9.617754244971389588e-03 1.002100639045928714e-02 1.042371878088064856e-02 1.082624997690370336e-02 1.122889143247130482e-02 1.163187794950137043e-02 1.203539640734689262e-02 1.243959309111752898e-02 1.284457986990540299e-02 1.325043942334638326e-02 1.365722967621380880e-02 1.406498757104392150e-02 1.447373228550536545e-02 1.488346798259479464e-02 1.529418616664969532e-02 1.570586770583867753e-02 1.611848457165978438e-02 1.653200133762948790e-02 1.694637647245059164e-02 1.736156345724715680e-02 1.777751175173686998e-02 1.819416763030283837e-02 1.861147490568620597e-02 1.902937555532943983e-02 1.944781026316177650e-02 1.986671888775219663e-02 2.028604086619613389e-02 2.070571556179561651e-02 2.112568256249368337e-02 2.154588193609726851e-02 2.196625444753739706e-02 2.238674174274782325e-02 2.280728650317300626e-02 2.322783257442703406e-02 2.364832507220353958e-02 2.406871046817232393e-02 2.448893665828124830e-02 2.490895301560597241e-02 2.532871042964799160e-02 2.574816133376899713e-02 2.616725972226204705e-02 2.658596115839472959e-02 2.700422277461227150e-02 2.742200326595842924e-02 2.783926287765560101e-02 2.825596338768218349e-02 2.867206808509257382e-02 2.908754174474244281e-02 2.950235059900781567e-02 2.991646230702021611e-02 3.032984592188037870e-02 3.074247185625996956e-02 3.115431184675259216e-02 3.156533891729255276e-02 3.197552734192143920e-02 3.238485260714772662e-02 3.279329137411402667e-02 3.320082144075858777e-02 3.360742170413298646e-02 3.401307212301566546e-02 3.441775368094121546e-02 3.482144834974744418e-02 3.522413905372669130e-02 3.562580963445353271e-02 3.602644481634877105e-02 3.642603017302830509e-02 3.682455209447577094e-02 3.722199775506915276e-02 3.761835508248377591e-02 3.801361272748753767e-02 3.840776003463814564e-02 3.880078701388713774e-02 3.919268431309076706e-02 3.958344319142408779e-02 3.997305549369119942e-02 4.036151362552156674e-02 4.074881052944002990e-02 4.113493966179611327e-02 4.151989497053604206e-02 4.190367087380025141e-02 4.228626223932708400e-02
0.000000000000000000e+00 4.354040038203815105e-03 6.309529168448786522e-03 8.350984285558273740e-03 9.882477928765088029e-03 1.123869190642024472e-02 1.243085842972154950e-02 1.352708424521811489e-02 1.455041523603395510e-02 1.552209748531493093e-02 1.645430684815934672e-02 1.735632687149694237e-02 1.823473719395585571e-02 1.909462322119711078e-02 1.993993775754294984e-02 2.077384614991317074e-02 2.159890976039169699e-02 2.241722372000934382e-02 2.323051016958299630e-02 2.404018863687404015e-02 2.484742940478551487e-02 2.565319566559231407e-02 2.645827735115580809e-02 2.726331877095800396e-02 2.806884143002612991e-02 2.887526302981645657e-02 2.968291338517473066e-02 3.049204782066461047e-02 3.130285848714363384e-02 3.211548395143244000e-02 3.293001734501992822e-02 3.374651330585866360e-02 3.456499390604590022e-02 3.538545372492309105e-02 3.620786420002569672e-02 3.703217736609211441e-02 3.785832907404579339e-02 3.868624176676650067e-02 3.951582687598818866e-02 4.034698689433836860e-02 4.117961716798546751e-02 4.201360744827616067e-02 4.284884323486583269e-02 4.368520693795882592e-02 4.452257888320727136e-02 4.536083817942164476e-02 4.619986346640467950e-02 4.703953355783540430e-02 4.787972799212052155e-02 4.872032750243213139e-02 4.956121441570850855e-02 5.040227298916573340e-02 5.124338969181577164e-02 5.208445343758191792e-02 5.292535577582119233e-02 5.376599104438629234e-02 5.460625648976950852e-02 5.544605235835587537e-02 5.628528196236052411e-02 5.712385172362698105e-02 5.796167119811223428e-02 5.879865308357259956e-02 5.963471321268896258e-02 6.046977053362376231e-02 6.130374707978317184e-02 6.213656793036307496e-02 6.296816116308204259e-02 6.379845780034829050e-02 6.462739174996808000e-02 6.545489974137687350e-02 6.628092125826220982e-02 6.710539846834677469e-02 6.792827615100859029e-02 6.874950162333522130e-02 6.956902466513503747e-02 7.038679744336388822e-02 7.120277443636670311e-02 7.201691235828140691e-02 7.282917008390514535e-02 7.363950857428187835e-02 7.444789080323135910e-02 7.525428168500802872e-02 7.605864800324702024e-02 7.686095834132865290e-02 7.766118301426948312e-02 7.845929400222657890e-02 7.925526488568340744e-02 8.004907078237015472e-02 8.084068828595529499e-02 8.163009540653458351e-02 8.241727151293090636e-02 8.320219727681033017e-02 8.398485461860945300e-02 8.476522665526431410e-02 8.554329764972225247e-02 8.631905296221523138e-02 8.709247900326666514e-02 8.786356318840132795e-02 8.863229389452399742e-02 8.939866041793032014e-02 9.016265293391098612e-02
0.000000000000000000e+00 4.361553772809867967e-03 7.760213425720833766e-03 9.950750840254641433e-03 1.199370867075569280e-02 1.376043668982750677e-02 1.540334666574847029e-02 1.693614067037535822e-02 1.839467719405315713e-02 1.979422090907905288e-02 2.114878205532362901e-02 2.246776422531525375e-02 2.375875171571023917e-02 2.502761977985710692e-02 2.627912855431397895e-02 2.751714018726279451e-02 2.874482675196202500e-02 2.996480088762558391e-02 3.117922006659367209e-02 3.238986518262793740e-02 3.359820359456022754e-02 3.480543988261624450e-02 3.601255753622542577e-02 3.722035345516388344e-02 3.842946673904289873e-02 3.964040283264595038e-02 4.085355386424996404e-02 4.206921583481275373e-02 4.328760318851881256e-02 4.450886119610086844e-02 4.573307650516146572e-02 4.696028614979331356e-02 4.819048526166717916e-02 4.942363368375810723e-02 5.065966165419114042e-02 5.189847469991067108e-02 5.313995785693419183e-02 5.438397931497979815e-02 5.563039356855801337e-02 5.687904414361947408e-02 5.812976595807507058e-02 5.938238736556730735e-02 6.063673192444268834e-02 6.189261992769175963e-02 6.314986972446327840e-02 6.440829885944165945e-02 6.566772505275415839e-02 6.692796704002168529e-02 6.818884528958835123e-02 6.945018261177510199e-02 7.071180467313628593e-02 7.197354042710124578e-02 7.323522247100934524e-02 7.449668733836097012e-02 7.575777573407908860e-02 7.701833271968085148e-02 7.827820785447567320e-02 7.953725529822087970e-02 8.079533388006064631e-02 8.205230713804163856e-02 8.330804333302556375e-02 8.456241544040021818e-02 8.581530112261745447e-02 8.706658268525369060e-02 8.831614701899273556e-02 8.956388552966439154e-02 9.080969405823585694e-02 9.205347279243927816e-02 9.329512617152928289e-02 9.453456278549221548e-02 9.577169526987650006e-02 9.700644019727545919e-02 9.823871796637025089e-02 9.946845268933077189e-02 1.006955720782721636e-01 1.019200073313762944e-01 1.031416930192080028e-01 1.043605669716832635e-01 1.055765701660855427e-01 1.067896466164659081e-01 1.079997432647155226e-01 1.092068098735504006e-01 1.104107989216107921e-01 1.116116655008400071e-01 1.128093672162767125e-01 1.140038640883658527e-01 1.151951184578694914e-01 1.163830948934360399e-01 1.175677601018680768e-01 1.187490828411109506e-01 1.199270338359712251e-01 1.211015856965596132e-01 1.222727128394434232e-01 1.234403914114830525e-01 1.246045992163194172e-01 1.257653156434722364e-01 1.269225216000028911e-01 1.280761994446914243e-01 1.292263329246729486e-01 1.303729071144748286e-01 1.315159083573949339e-01
0.000000000000000000e+00 5.008850731940671722e-03 7.285102673877442460e-03 9.774047468049018930e-03 1.188397681027407102e-02 1.395324278502186113e-02 1.590722682937992238e-02 1.779601668143768189e-02 1.962180598545977539e-02 2.139916778675177156e-02 2.313614805524069618e-02 2.484085577209926843e-02 2.651965594298754531e-02 2.817801951519204387e-02 2.982047786142130383e-02 3.145083003378590369e-02 3.307223854757684878e-02 3.468733493482743790e-02 3.629830026503569340e-02 3.790693535977712747e-02 3.951471900745227167e-02 4.112285725148880078e-02 4.273232486898852212e-02 4.434390042843414786e-02 4.595819593399131514e-02 4.757568194374645759e-02 4.919670888690073907e-02 5.082152519002095664e-02 5.245029272004678861e-02 5.408309996830124727e-02 5.571997332936642899e-02 5.736088677016139975e-02 5.900577013571224605e-02 6.065451629747808243e-02 6.230698731633067117e-02 6.396301976426549407e-02 6.562242932568675136e-02 6.728501477985136814e-02 6.895056145009641202e-02 7.061884419223762865e-02 7.228962998353902214e-02 7.396268016451763849e-02 7.563775237823536224e-02 7.731460224537153869e-02 7.899298480804341216e-02 8.067265577086291106e-02 8.235337256394030525e-02 8.403489524934373844e-02 8.571698728980076121e-02 8.739941619610053225e-02 8.908195406765950786e-02 9.076437803898980416e-02 9.244647064332205122e-02 9.412802010333501390e-02 9.580882055781680950e-02 9.748867223208859678e-02 9.916738155915190422e-02 1.008447612577507979e-01 1.025206303728608687e-01 1.041948142835129737e-01 1.058671446823232914e-01 1.075374595306238107e-01 1.092056029926604804e-01 1.108714253519443582e-01 1.125347829125012550e-01 1.141955378874586757e-01 1.158535582771358791e-01 1.175087177385556875e-01 1.191608954480783272e-01 1.208099759586579863e-01 1.224558490530460036e-01 1.240984095941058685e-01 1.257375573732608942e-01 1.273731969579693091e-01 1.290052375390045580e-01 1.306335927782178996e-01 1.322581806573667196e-01 1.338789233285108682e-01 1.354957469664053449e-01 1.371085816232524845e-01 1.387173610861178463e-01 1.403220227372635742e-01 1.419225074176043710e-01 1.435187592934536460e-01 1.451107257266882888e-01 1.466983571484305193e-01 1.482816069363167844e-01 1.498604312953983053e-01 1.514347891426974790e-01 1.530046419954247394e-01 1.545699538628445002e-01 1.561306911417646159e-01 1.576868225156118353e-01 1.592383188570452024e-01 1.607851531340511453e-01 1.623273003194551367e-01 1.638647373037812049e-01 1.653974428113834105e-01 1.669253973197702134e-01 1.684485829820399072e-01 1.699669835523425765e-01
0.000000000000000000e+00 -1.085605827949621309e-03 1.344787044027878197e-03 3.280969338302413760e-03 5.551000177970402683e-03 7.748337454628662080e-03 9.957287132933024393e-03 1.212778065673661074e-02 1.426910059977420236e-02 1.637913348313451908e-02 1.846290177166029847e-02 2.052440510885204794e-02 2.256811598498053434e-02 2.459798614304130326e-02 2.661755392916896959e-02 2.862985490573930966e-02 3.063746933257015942e-02 3.264255834668641776e-02 3.464691495807491195e-02 3.665201105744515797e-02 3.865904163589347492e-02 4.066896391835302105e-02 4.268253170079781833e-02 4.470032505505522336e-02 4.672277591066793800e-02 4.875019001122411766e-02 5.078276574318556918e-02 5.282061028457711582e-02 5.486375346860147134e-02 5.691215970219649922e-02 5.896573822932690140e-02 6.102435198404525946e-02 6.308782523978090362e-02 6.515595022851444762e-02 6.722849287592101708e-02 6.930519777552449079e-02 7.138579250572639479e-02 7.346999137763721155e-02 7.555749868839896355e-02 7.764801154368039526e-02 7.974122230385534416e-02 8.183682070071403303e-02 8.393449566513749849e-02 8.603393690076382994e-02 8.813483623411219603e-02 9.023688876775770584e-02 9.233979385984994459e-02 9.444325595043936983e-02 9.654698525264153453e-02 9.865069832456531407e-02 1.007541185361029989e-01 1.028569764430852240e-01 1.049590100799079745e-01 1.070599651805099195e-01 1.091595953364973004e-01 1.112576621002538402e-01 1.133539350400234041e-01 1.154481917531972046e-01 1.175402178433635619e-01 1.196298068660751890e-01 1.217167602477524369e-01 1.238008871816572293e-01 1.258820045044421743e-01 1.279599365563897084e-01 1.300345150281097817e-01 1.321055787961522565e-01 1.341729737497078245e-01 1.362365526103215818e-01 1.382961747463150037e-01 1.403517059834100966e-01 1.424030184128667331e-01 1.444499901982796708e-01 1.464925053820365364e-01 1.485304536923051644e-01 1.505637303513017999e-01 1.525922358854855665e-01 1.546158759382318948e-01 1.566345610854523174e-01 1.586482066545539249e-01 1.606567325470654728e-01 1.626600630651970358e-01 1.646581267425495931e-01 1.666508561791417709e-01 1.686381878808835555e-01 1.706200621035870724e-01 1.725964227015762131e-01 1.745672169809265595e-01 1.765323955573449288e-01 1.784919122186755525e-01 1.804457237920022439e-01 1.823937900153003722e-01 1.843360734135795209e-01 1.862725391794455843e-01 1.882031550580017809e-01 1.901278912360014894e-01 1.920467202351569813e-01 1.939596168095054085e-01 1.958665578467279900e-01 1.977675222733145666e-01 1.996624909634664435e-01 2.015514466516249437e-01
0.000000000000000000e+00 1.729966285519372784e-03 2.436469106014286894e-03 4.709497552086421707e-03 6.917715568198350845e-03 9.319646382074376484e-03 1.173025743403029522e-02 1.415883785939821976e-02 1.658094759155520972e-02 1.899580615492916721e-02 2.140166493771157238e-02 2.380011621160010513e-02 2.619298370306273951e-02 2.858241471414056309e-02 3.097041300753595322e-02 3.335878663813119510e-02 3.574908701078488571e-02 3.814261320573898023e-02 4.054042556316744123e-02 4.294336939523690777e-02 4.535209972404179862e-02 4.776710557505384896e-02 5.018873226605030657e-02 5.261720140139822255e-02 5.505262850345245262e-02 5.749503844412406917e-02 5.994437889333369129e-02 6.240053202197590881e-02 6.486332468423261499e-02 6.733253728252405756e-02 6.980791149287220165e-02 7.228915700384656862e-02 7.477595739993127266e-02 7.726797530075445175e-02 7.976485685111223134e-02 8.226623564284910040e-02 8.477173613806920915e-02 8.728097665348810708e-02 8.979357195766304867e-02 9.230913552607697414e-02 9.482728149335634127e-02 9.734762633707924606e-02 9.986979032352176489e-02 1.023933987421644376e-01 1.049180829527400355e-01 1.074434812659601779e-01 1.099692396767534830e-01 1.124950124668213369e-01 1.150204626915309197e-01 1.175452625645842658e-01 1.200690937524956231e-01 1.225916475896552393e-01 1.251126252236378911e-01 1.276317376994102748e-01 1.301487059901904608e-01 1.326632609819034803e-01 1.351751434174476574e-01 1.376841038063313927e-01 1.401899023046480897e-01 1.426923085698254268e-01 1.451911015941023397e-01 1.476860695202573404e-01 1.501770094427181124e-01 1.526637271968323273e-01 1.551460371387611004e-01 1.576237619181722616e-01 1.600967322456518516e-01 1.625647866565221034e-01 1.650277712725451429e-01 1.674855395628062349e-01 1.699379521049009800e-01 1.723848763474015167e-01 1.748261863744429434e-01 1.772617626731486373e-01 1.796914919045075054e-01 1.821152666782193397e-01 1.845329853319395974e-01 1.869445517152777125e-01 1.893498749788370961e-01 1.917488693685243661e-01 1.941414540253025012e-01 1.965275527905168684e-01 1.989070940168811141e-01 2.012800103851746514e-01 2.036462387266724516e-01 2.060057198513000620e-01 2.083583983814829843e-01 2.107042225916403166e-01 2.130431442532543795e-01 2.153751184854325873e-01 2.177001036108671961e-01 2.200180610170870410e-01 2.223289550228859657e-01 2.246327527498079568e-01 2.269294239985611972e-01 2.292189411302314739e-01 2.315012789521591619e-01 2.337764146083453898e-01 2.360443274742494435e-01 2.383049990558389897e-01 2.405584128927575338e-01
0.000000000000000000e+00 -1.178385333607457524e-03 1.481223394949894882e-03 3.547151832521872744e-03 6.107878104571233362e-03 8.687500593360063250e-03 1.134402638719460288e-02 1.402236773973146271e-02 1.672063811295429123e-02 1.943043312652582844e-02 2.215025375751536116e-02 2.487894603231563181e-02 2.761648670325696914e-02 3.036306398990434516e-02 3.311901462255693873e-02 3.588466016434507799e-02 3.866026882761720157e-02 4.144602729972790556e-02 4.424203608099165630e-02 4.704831099230726704e-02 4.986478939249248954e-02 5.269133778213472979e-02 5.552775988518651729e-02 5.837380450279196914e-02 6.122917289861178058e-02 6.409352560175944624e-02 6.696648861265724895e-02 6.984765903162219736e-02 7.273661014730128938e-02 7.563289602591688476e-02 7.853605564165336284e-02 8.144561658571138063e-02 8.436109838836804153e-02 8.728201548535402532e-02 9.020787985722711344e-02 9.313820336818724732e-02 9.607249982887991480e-02 9.901028680608978116e-02 1.019510872007600849e-01 1.048944306144332511e-01 1.078398545229460187e-01 1.107869052750139333e-01 1.137351389321807626e-01 1.166841219654885381e-01 1.196334318231403737e-01 1.225826573823797505e-01 1.255313992978034365e-01 1.284792702573604173e-01 1.314258951563708200e-01 1.343709111990273042e-01 1.373139679360221299e-01 1.402547272461705519e-01 1.431928632691811809e-01 1.461280622960542952e-01 1.490600226229647773e-01 1.519884543739135896e-01 1.549130792968993753e-01 1.578336305378752746e-01 1.607498523963095394e-01 1.636615000657592467e-01 1.665683393624939057e-01 1.694701464448664929e-01 1.723667075258206449e-01 1.752578185806420163e-01 1.781432850518104016e-01 1.810229215525779034e-01 1.838965515706934561e-01 1.867640071735065521e-01 1.896251287155170107e-01 1.924797645492854481e-01 1.953277707404868502e-01 1.981690107877661366e-01 2.010033553479508017e-01 2.038306819670758496e-01 2.066508748175940047e-01 2.094638244420676809e-01 2.122694275035716116e-01 2.150675865429764744e-01 2.178582097432320841e-01 2.206412107007229562e-01 2.234165082037286310e-01 2.261840260179868167e-01 2.289436926793277927e-01 2.316954412933210083e-01 2.344392093418544709e-01 2.371749384965470830e-01 2.399025744388783021e-01 2.426220666869067510e-01 2.453333684284380589e-01 2.480364363604925793e-01 2.507312305349171933e-01 2.534177142099806046e-01 2.560958537077852593e-01 2.587656182773280245e-01 2.614269799630404290e-01 2.640799134786364077e-01 2.667243960860968821e-01 2.693604074796226433e-01 2.719879296743847874e-01 2.746069468999086105e-01 2.772174454979241531e-01
0.000000000000000000e+00 5.866537112670449153e-03 8.201966157305505198e-03 1.115071819647607543e-02 1.396362150102953628e-02 1.685905304231870988e-02 1.977717371272749367e-02 2.273321487136755956e-02 2.571954996952853859e-02 2.873540854486190954e-02 3.177809404737356319e-02 3.484584345020337592e-02 3.793691076696485698e-02 4.104982380383829371e-02 4.418325057838054515e-02 4.733599747303533084e-02 5.050697145901526103e-02 5.369516179308073817e-02 5.689962176327209575e-02 6.011945567755781761e-02 6.335380829492930077e-02 6.660185677864136067e-02 6.986280448722971548e-02 7.313587631578929993e-02 7.642031527047306316e-02 7.971538004289573098e-02 8.302034337922471752e-02 8.633449107408149026e-02 8.965712144514584314e-02 9.298754516829012273e-02 9.632508537368054957e-02 9.966907792157064794e-02 1.030188717924085395e-01 1.063738295396023104e-01 1.097333277649457650e-01 1.130967575864895852e-01 1.164635250767260544e-01 1.198330516555428799e-01 1.232047744276891926e-01 1.265781464586749339e-01 1.299526369862679109e-01 1.333277315672223851e-01 1.367029321607066694e-01 1.400777571512163422e-01 1.434517413146702558e-01 1.468244357319712090e-01 1.501954076546463401e-01 1.535642403273250467e-01 1.569305327718051313e-01 1.602938995373510422e-01 1.636539704216788682e-01 1.670103901668480995e-01 1.703628181340069991e-01 1.737109279606529333e-01 1.770544072037707750e-01 1.803929569719197878e-01 1.837262915490492088e-01 1.870541380125478603e-01 1.903762358477681382e-01 1.936923365610192793e-01 1.970022032927914446e-01 2.003056104327616271e-01 2.036023432379318598e-01 2.068921974550740617e-01 2.101749789484872455e-01 2.134505033339277880e-01 2.167185956194358498e-01 2.199790898536608252e-01 2.232318287821797587e-01 2.264766635122049399e-01 2.297134531859904572e-01 2.329420646631699399e-01 2.361623722121896918e-01 2.393742572109420208e-01 2.425776078566488358e-01 2.457723188850021445e-01 2.489582912985257857e-01 2.521354321040885083e-01 2.553036540594690873e-01 2.584628754288492147e-01 2.616130197470860064e-01 2.647540155926007555e-01 2.678857963687036881e-01 2.710083000931626795e-01 2.741214691958146488e-01 2.772252503240094645e-01 2.803195941556727577e-01 2.834044552197678146e-01 2.864797917239343961e-01 2.895455653890834924e-01 2.926017412907239712e-01 2.956482877067994064e-01 2.986851759718152088e-01 3.017123803370380108e-01 3.047298778365534200e-01 3.077376481589692014e-01 3.107356735245592194e-01 3.137239385676434678e-01 3.167024302240073474e-01 3.196711376231659574e-01 3.226300519852867144e-01
0.000000000000000000e+00 4.184522793966602081e-03 7.860483160162560004e-03 1.125398511638466166e-02 1.448542881943605011e-02 1.769534657889772211e-02 2.092174361625080692e-02 2.418462083222280845e-02 2.749044526527175472e-02 3.083995887201789604e-02 3.423153681180947372e-02 3.766240474195232252e-02 4.112953021128112896e-02 4.462989185988756186e-02 4.816065810792040380e-02 5.171922771534869651e-02 5.530323997885275289e-02 5.891055767980157842e-02 6.253924395536526737e-02 6.618753653638671797e-02 6.985382350891408687e-02 7.353662154444821908e-02 7.723455714832699881e-02 8.094635084104347122e-02 8.467080403577725844e-02 8.840678827021682118e-02 9.215323644229791999e-02 9.590913571560709394e-02 9.967352179533996159e-02 1.034454743151536488e-01 1.072241131150303700e-01 1.110085952270768311e-01 1.147981124189632329e-01 1.185918891730198266e-01 1.223891810029989341e-01 1.261892730305085031e-01 1.299914787595932431e-01 1.337951390013625563e-01 1.375996209114020707e-01 1.414043171113853470e-01 1.452086448732009261e-01 1.490120453493459507e-01 1.528139828375947029e-01 1.566139440712521480e-01 1.604114375288409056e-01 1.642059927590065194e-01 1.679971597178775145e-01 1.717845081172007793e-01 1.755676267823560177e-01 1.793461230199164258e-01 1.831196219948083570e-01 1.868877661173783122e-01 1.906502144408300514e-01 1.944066420695778064e-01 1.981567395790885533e-01 2.019002124477774773e-01 2.056367805014825967e-01 2.093661773709923624e-01 2.130881499630339349e-01 2.168024579450622547e-01 2.205088732441150556e-01 2.242071795599308304e-01 2.278971718924572842e-01 2.315786560838137553e-01 2.352514483747112362e-01 2.389153749752800926e-01 2.425702716502060319e-01 2.462159833180309343e-01 2.498523636644374712e-01 2.534792747693026538e-01 2.570965867472759792e-01 2.607041774016149449e-01 2.643019318909886062e-01 2.678897424089443091e-01 2.714675078757191051e-01 2.750351336420666093e-01 2.785925312047630165e-01 2.821396179334497156e-01 2.856763168084686666e-01 2.892025561693433722e-01 2.927182694735596669e-01 2.962233950653033188e-01 2.997178759538123849e-01 3.032016596010085330e-01 3.066746977180748734e-01 3.101369460706552839e-01 3.135883642923556480e-01 3.170289157062340379e-01 3.204585671539750269e-01 3.238772888324523147e-01 3.272850541373881761e-01 3.306818395138305111e-01 3.340676243131738277e-01 3.374423906564598119e-01 3.408061233037023574e-01 3.441588095289890292e-01 3.475004390011179334e-01 3.508310036695435064e-01 3.541504976554029627e-01 3.574589171474132909e-01 3.607562603024280778e-01
